Date,Close,High,Low,Open,Volume,Ticker
,TLT,TLT,TLT,TLT,TLT,
2020-02-21,124.05614471435547,124.76006666062318,123.72932883408707,123.85503511832819,13860300,TLT
2020-02-24,125.90815734863281,126.50313663015145,125.6986595826617,126.39419370009323,15929300,TLT
2020-02-25,126.57846069335938,127.17342675541522,125.81588631104934,125.87455178048222,20802900,TLT
2020-02-26,125.90815734863281,127.1400052354812,125.34670487023772,125.65675747212171,22589500,TLT
2020-02-27,127.2740478515625,128.27963426255943,126.39415494691832,127.96119366416583,30687900,TLT
2020-02-28,130.14833068847656,130.7097829106342,129.1846465195105,129.42765819096977,44935200,TLT
2020-03-02,129.1907958984375,131.3392181203916,129.0397281579779,130.33214680455143,28152400,TLT
2020-03-03,131.19656372070312,134.02475903799328,127.86482629332096,129.08170478616756,38608000,TLT
2020-03-04,129.80337524414062,132.05251263152408,129.40054944550525,131.2636363718956,23463700,TLT
2020-03-05,133.03445434570312,133.28622536019319,131.5993685270338,131.86792769065138,17786200,TLT
2020-03-06,139.95809936523438,142.1065216444295,137.72574913848038,140.40288931496116,76288300,TLT
2020-03-09,143.7513885498047,150.80930057924627,142.9541243441849,150.30577135729962,41552800,TLT
2020-03-10,136.3829803466797,145.12773730639967,135.980154366197,142.36668195688094,37728300,TLT
2020-03-11,131.36436462402344,140.17625908073433,130.60906450711826,138.8334890888988,29519300,TLT
2020-03-12,132.17845153808594,139.6140144669924,130.63427460616128,137.222208793108,24361800,TLT
2020-03-13,129.1907958984375,132.76590355163236,127.72214649453537,130.08037577418975,19812900,TLT
2020-03-16,137.55787658691406,139.4377392757786,132.43858021683658,134.59540251220494,30496700,TLT
2020-03-17,128.38511657714844,139.00136017408437,128.1585342006098,137.21380014776028,18570900,TLT
2020-03-18,121.1426010131836,129.3586398108075,116.66111249978209,128.26764054266695,47061000,TLT
2020-03-19,124.4407730102539,128.77958184422712,121.8979122507455,123.3245978192368,21175300,TLT
2020-03-20,133.79812622070312,133.79812622070312,127.65498335362273,128.6536668145322,20863100,TLT
2020-03-23,139.3118896484375,139.8909591904516,131.39797338919647,132.17844951583677,19971800,TLT
2020-03-24,136.71873474121094,138.85036975763086,134.62066323443014,135.32561218736154,11948600,TLT
2020-03-25,136.40814208984375,139.88254622619,135.6360537046119,137.28933423574725,10750600,TLT
2020-03-26,137.07957458496094,139.04336612236776,136.18160678511495,137.6334684459557,10576200,TLT
2020-03-27,140.73855590820312,141.2001339443279,138.12855589186682,138.909044717606,12550000,TLT
2020-03-30,139.58041381835938,142.76108245683525,139.2615030652317,141.24208175269118,13473200,TLT
2020-03-31,138.44744873046875,140.0839408230835,138.1033621658257,139.06008160501614,11464800,TLT
2020-04-01,140.3872528076172,142.00091074168836,139.84937110429726,141.59748984611488,11334700,TLT
2020-04-02,141.278076171875,142.2193655813513,140.57209629066136,141.8915942459725,5771200,TLT
2020-04-03,141.61427307128906,143.1522812554074,141.3117138740181,141.65629767559784,6570800,TLT
2020-04-06,141.24441528320312,141.42091341444566,139.9585424633463,140.35355048765297,9434800,TLT
2020-04-07,139.7653045654297,139.86615335552176,137.58856601855206,138.63911699570636,13811400,TLT
2020-04-08,138.7483367919922,139.67282658973534,137.94152099042176,138.76514919488915,10147100,TLT
2020-04-09,139.00048828125,139.33665943504425,137.6473782274508,138.06759858174735,14259100,TLT
2020-04-13,137.7313995361328,139.269407260291,137.7313995361328,138.4625787008242,8750300,TLT
2020-04-14,137.6978302001953,138.45423468390808,137.39527097153223,137.6978302001953,9019100,TLT
2020-04-15,141.34524536132812,141.69824157718963,140.13502208562272,140.1854464524311,10027800,TLT
2020-04-16,142.95059204101562,143.14390268467173,142.05132693121746,142.25302454322645,8265400,TLT
2020-04-17,141.03440856933594,143.58094388916834,140.58057605131472,142.72370326356017,8612100,TLT
2020-04-20,142.16897583007812,142.27822441908185,141.1604493850706,141.56385739825168,6462600,TLT
2020-04-21,143.9590606689453,144.6818400775131,143.53044059171884,144.49694212480236,7850700,TLT
2020-04-22,142.4883270263672,143.20270683318796,141.79077245033932,142.8497232374758,6230200,TLT
2020-04-23,143.2446746826172,143.65648230239725,142.54710755886478,142.76561746274595,5968600,TLT
2020-04-24,143.5808563232422,143.5808563232422,142.51350608902965,142.54711806744933,6211800,TLT
2020-04-27,140.9082794189453,142.66479726179097,140.723381454003,142.58916068270722,9039500,TLT
2020-04-28,142.53025817871094,142.74878084999918,141.57215681165607,141.6562059658593,9905400,TLT
2020-04-29,141.7906951904297,143.093367456186,141.16036493637912,142.47984959965865,8619600,TLT
2020-04-30,140.1350555419922,142.22774420876485,140.10984335256873,141.81593656544564,11606100,TLT
2020-05-01,141.3351287841797,141.4697768258652,140.06442159772567,140.9564424025902,10209400,TLT
2020-05-04,140.67034912109375,141.10793607066222,140.09810126595207,141.00695644241506,8300900,TLT
2020-05-05,139.76980590820312,139.92128808432193,139.07975753468028,139.3322192677202,7831800,TLT
2020-05-06,137.5145721435547,137.70812066175176,136.37008956686876,137.36308989919917,14721500,TLT
2020-05-07,139.81185913085938,140.00540752605335,137.45557145975968,137.64070917367903,9164800,TLT
2020-05-08,137.9941864013672,139.1891583316057,137.74172464917862,138.42337523230918,8129800,TLT
2020-05-11,136.91708374023438,138.19621438658746,136.41217287193896,137.72495910654771,8713500,TLT
2020-05-12,138.32240295410156,138.79365811169825,137.2789130596346,137.304157954453,10057300,TLT
2020-05-13,139.29014587402344,139.9381151784418,138.70948771648312,138.92828104568105,13305600,TLT
2020-05-14,140.65347290039062,141.50341447939957,140.57773820182143,140.80495513827145,10080000,TLT
2020-05-15,140.29161071777344,141.78953457216952,139.97182489242772,141.62964165949666,7225600,TLT
2020-05-18,137.21156311035156,138.90303494699194,136.681394737951,138.79363186297596,10073100,TLT
2020-05-19,137.7249298095703,137.75858539066675,136.73191681722696,136.76558523906402,8639100,TLT
2020-05-20,138.1373291015625,138.60017378869324,137.06859381761487,137.31263219405875,10927300,TLT
2020-05-21,138.4822998046875,139.15552698080447,138.2550829040907,138.7347616008239,8920000,TLT
2020-05-22,139.31546020507812,139.42485050383306,138.52441900722647,138.61698793124623,4956700,TLT
2020-05-26,137.44720458984375,137.83430150361897,137.1526637217957,137.76699035049717,8098900,TLT
2020-05-27,137.19482421875,137.93537574983688,136.82454845320655,136.9928521173409,8047400,TLT
2020-05-28,136.6898193359375,136.80764595578785,136.0418499711937,136.29431173807228,10272600,TLT
2020-05-29,137.666015625,138.0867810101298,136.62252568795193,136.92547727887504,14632700,TLT
2020-06-01,136.73915100097656,136.87397208230797,136.22515687849085,136.58748692741324,13341400,TLT
2020-06-02,136.24200439453125,136.57904421999825,135.87125287217043,136.22514854608434,11517100,TLT
2020-06-03,134.4303436279297,135.09601446052386,133.92478402642246,134.96961491721575,12255700,TLT
2020-06-04,132.48397827148438,133.98382770230344,132.450279423968,133.90799565245544,14038600,TLT
2020-06-05,131.54029846191406,131.58243167776516,129.0545930137278,130.2763791298954,17778500,TLT
2020-06-08,132.04583740234375,132.16380266205877,130.64709728197343,130.66395313543242,10346700,TLT
2020-06-09,133.545654296875,134.5146534893827,133.38555587125725,134.01751522043511,9095300,TLT
2020-06-10,135.52581787109375,135.57637257380344,134.01754685884328,134.1776453222565,13135500,TLT
2020-06-11,138.08734130859375,138.38224797072863,137.03407567829814,137.5564913166059,17086400,TLT
2020-06-12,136.75599670410156,137.90195009590465,136.5453436016175,136.84868458348436,9716100,TLT
2020-06-15,136.831787109375,138.37376889333825,136.62113407097414,138.09570533978018,7759800,TLT
2020-06-16,134.73373413085938,135.85441030308542,133.722601698378,134.3208622328921,13698900,TLT
2020-06-17,135.2898712158203,135.46682551144542,134.26188285918224,135.04551922945433,7113900,TLT
2020-06-18,136.7222442626953,136.90761996621657,136.1745515023541,136.53686855917402,7691400,TLT
2020-06-19,136.831787109375,136.924474960561,135.5847247220694,135.66055673015583,8565500,TLT
2020-06-22,136.84869384765625,137.69972781069563,136.5622086946227,137.50593054331952,9319700,TLT
2020-06-23,135.91339111328125,136.5537719483541,135.76171418611528,136.06505518320154,9088600,TLT
2020-06-24,137.3711700439453,137.4217247570994,136.09882928631092,136.1072507860861,11436500,TLT
2020-06-25,137.76715087890625,138.48337668386668,137.68288448164725,138.36541144205228,10968000,TLT
2020-06-26,139.2417755126953,139.3007645845447,138.3401735784393,138.3991626502887,12119300,TLT
2020-06-29,138.8035430908203,139.25856100667366,138.5086364523369,138.9046653261463,7274400,TLT
2020-06-30,138.12948608398438,139.27543980676228,137.75031296144914,139.22488510472408,14841700,TLT
2020-07-01,137.86119079589844,137.9792943498324,136.78981456729062,137.34659398111722,13181000,TLT
2020-07-02,138.00465393066406,138.13120177602974,136.86580055633397,137.25384972187095,7599800,TLT
2020-07-06,137.4394073486328,137.52377255703516,136.45239619747827,136.94168608710012,7972700,TLT
2020-07-07,139.3712615966797,139.4809209221345,137.67561614257605,137.86120930543638,12791900,TLT
2020-07-08,138.81448364257812,139.1266117506919,138.20709017056166,138.6204591055607,7253900,TLT
2020-07-09,141.02467346191406,141.26088053766082,138.8566271868842,138.90724114992705,13373100,TLT
2020-07-10,140.31607055664062,141.9020435914482,140.1726600185198,141.68269922652775,8478000,TLT
2020-07-13,140.780029296875,140.8475188689636,139.38808100814725,139.6158567049063,8054000,TLT
2020-07-14,140.9825897216797,141.84306631371095,140.86448610099532,141.66590444651982,11344600,TLT
2020-07-15,140.32447814941406,140.83907487421217,139.89424660795456,139.97016754956746,7840300,TLT
2020-07-16,140.99095153808594,141.53085532731635,140.9150177123541,141.21871439831634,9107400,TLT
2020-07-17,140.6957244873047,141.21875280502712,140.43421032844347,141.10909346660722,8549900,TLT
2020-07-20,141.04159545898438,141.40433756163563,140.71259171868402,141.31154097476505,6907200,TLT
2020-07-21,141.1259307861328,141.48868571737287,140.94878187858072,141.1343750299458,8454400,TLT
2020-07-22,141.54774475097656,142.1129685035453,141.4633924109496,141.94423807884317,6592100,TLT
2020-07-23,143.20120239257812,143.31087459013722,142.12982602226816,142.50101234724633,10471800,TLT
2020-07-24,143.19281005859375,143.34465202984973,142.4588685805417,142.57697218229427,7520700,TLT
2020-07-27,142.6613311767578,143.66521818392405,142.56010320034665,143.62303556964386,6146400,TLT
2020-07-28,143.64833068847656,143.69894467249796,142.93126492197223,143.0240615167866,8520700,TLT
2020-07-29,143.40370178222656,143.74113694660429,142.55165675283425,143.45431576965058,6733700,TLT
2020-07-30,144.3484649658203,144.47499987689818,144.0447683069129,144.29785100138918,9376100,TLT
2020-07-31,144.25567626953125,144.64373813852208,143.36146185632074,143.53861074148517,8886000,TLT
2020-08-03,143.52935791015625,143.56314667665623,142.70171354384763,142.92974261448728,9066200,TLT
2020-08-04,144.89749145507812,144.90593220175316,144.17962850197947,144.27252826194945,9878900,TLT
2020-08-05,143.63075256347656,144.0445684221298,143.30982362277214,143.62229892610497,6954100,TLT
2020-08-06,144.4329833984375,145.47176218488153,144.09516025354512,144.737017785523,9481800,TLT
2020-08-07,143.4703369140625,144.83848642301945,143.2169725529028,144.65268675061213,8176900,TLT
2020-08-10,142.82839965820312,143.78273263879615,142.7861830269454,143.75739750538568,6408500,TLT
2020-08-11,141.13084411621094,141.4517729037385,140.09206526005093,141.18151436968662,19234200,TLT
2020-08-12,139.8472137451172,140.25260175459607,139.3404980632328,139.94011355312574,11744800,TLT
2020-08-13,138.35235595703125,139.83873964403887,137.80339799094023,139.61071055391983,12744700,TLT
2020-08-14,137.81187438964844,138.63107828954654,137.794992887228,138.34393810868247,6398100,TLT
2020-08-17,138.15814208984375,138.89289983686112,138.02301274709993,138.47907105719946,6901500,TLT
2020-08-18,139.14625549316406,139.23915530830547,138.58041585062784,138.80844501263743,8140600,TLT
2020-08-19,138.27638244628906,139.86412006896185,137.9132368209488,139.66142604692578,12497700,TLT
2020-08-20,139.5262908935547,139.89787722087445,139.28980812287165,139.6783017247343,10319900,TLT
2020-08-21,140.3623504638672,140.47214463509707,139.35734719791924,139.99920495386036,6836000,TLT
2020-08-24,140.1343994140625,141.01272749976843,140.0752883643085,140.46378211118747,6490600,TLT
2020-08-25,139.0618133544922,139.4249589872713,138.36084434473275,138.80000829148506,10518300,TLT
2020-08-26,138.5297393798828,138.78310367228337,137.89633509220306,138.54663376914772,8276600,TLT
2020-08-27,136.17349243164062,139.19694402949517,136.1059277556018,139.14626085748284,19860100,TLT
2020-08-28,136.0721435546875,136.8575716642639,135.66676837145326,136.62110173349018,8415400,TLT
2020-08-31,136.97576904296875,137.87097823334102,136.44370540140585,136.47749417461304,11388100,TLT
2020-09-01,138.54251098632812,138.720070228088,136.2765825880879,136.76697017353692,10587000,TLT
2020-09-02,139.8614044189453,139.97977288388768,138.22960965929744,138.24651022486415,15167700,TLT
2020-09-03,140.2588348388672,141.4002555622449,139.87836556480778,140.14046633357762,16416600,TLT
2020-09-04,137.5955352783203,139.2526943314072,137.35033508398035,139.00750703826657,13780300,TLT
2020-09-08,138.44100952148438,139.72614941677458,138.44100952148438,138.97366126578584,13790400,TLT
2020-09-09,138.06900024414062,138.8722159601698,137.61242683001137,138.61011521189488,9558900,TLT
2020-09-10,138.770751953125,138.95676142073805,136.9275707471042,137.35878037711518,8847700,TLT
2020-09-11,139.0666961669922,139.14280034799967,138.72850410038254,138.92296389362306,5458200,TLT
2020-09-14,139.05825805664062,139.57400938915958,138.85533505818674,139.32880915337762,4274900,TLT
2020-09-15,138.7200469970703,139.0582390470603,138.4832970806376,138.80458855896794,6928500,TLT
2020-09-16,138.30569458007812,139.41328793019093,137.79839380999547,139.32028321904892,8815200,TLT
2020-09-17,138.7284393310547,139.47247701166117,138.49170241471523,139.42173661427898,7813900,TLT
2020-09-18,138.2972869873047,138.86376571141415,138.10281432139962,138.80457501278258,7246300,TLT
2020-09-21,138.99896240234375,139.84445490576724,138.77913899588268,139.4132583734503,11086900,TLT
2020-09-22,138.8891143798828,139.40486553553745,138.5509094984388,139.0328466165476,10524100,TLT
2020-09-23,139.07508850097656,139.10890252993042,138.22113268086454,138.9144428357597,6224800,TLT
2020-09-24,139.60780334472656,139.60780334472656,139.1850568346941,139.4725342664279,8278100,TLT
2020-09-25,139.60780334472656,139.86145383098594,139.2611610114117,139.59935305895777,5140300,TLT
2020-09-28,139.2104034423828,139.42177667135772,138.9736664580268,139.39641291597655,4470100,TLT
2020-09-29,139.37100219726562,139.70920699038066,139.13426529268196,139.337188168551,10297600,TLT
2020-09-30,138.03517150878906,138.66084092323996,137.43487875141437,138.66084092323996,12971000,TLT
2020-10-01,138.26284790039062,138.5844722706,137.19642755144906,137.54342904531174,11523900,TLT
2020-10-02,137.74659729003906,138.52525546076276,137.26416061205728,138.47447537141102,8828800,TLT
2020-10-05,135.05514526367188,136.22312602810314,135.01282421893407,136.22312602810314,14726000,TLT
2020-10-06,135.78294372558594,136.6123944684777,134.30179828914632,134.85194577141903,22419400,TLT
2020-10-07,134.79275512695312,135.77454650561833,134.45421261030887,135.04666847172092,9429200,TLT
2020-10-08,135.52059936523438,135.63063146726049,135.13127685963818,135.39364918179342,8431500,TLT
2020-10-09,135.49520874023438,135.64756187426798,134.41185746435565,135.0127851306875,8441500,TLT
2020-10-12,135.9268798828125,135.99457804462688,135.51215438293735,135.78298577389683,3962000,TLT
2020-10-13,136.90020751953125,136.9679186000464,136.41777091382366,136.44317386926394,7914300,TLT
2020-10-14,137.21334838867188,137.74656503113124,137.08639819502298,137.39109157434734,6954800,TLT
2020-10-15,136.9763946533203,138.11899829274125,136.80712338829454,137.99203515804467,9458800,TLT
2020-10-16,136.59548950195312,137.38261937086546,136.35004817955772,136.82401274319423,8416300,TLT
2020-10-19,136.07919311523438,136.24846431531483,135.46134742338657,135.84221085220878,9286600,TLT
2020-10-20,134.7842559814453,135.42749173751355,134.53034271222498,135.30054156018605,11189000,TLT
2020-10-21,134.31874084472656,134.88580645374705,134.03943756006313,134.39491094566264,10453700,TLT
2020-10-22,132.92222595214844,134.25949023938978,132.85451489670496,133.97171502511415,12664900,TLT
2020-10-23,133.73477172851562,133.90405587369725,132.66835135253365,132.7191314302613,8783800,TLT
2020-10-26,134.9789276123047,135.43597411498683,134.58113313997873,134.75041727552994,7227300,TLT
2020-10-27,135.884521484375,136.01147164608122,135.33437398299924,135.6136772533167,6062300,TLT
2020-10-28,136.01145935058594,136.65470788391755,135.5882749637362,136.58699683227408,11765800,TLT
2020-10-29,134.69110107421875,136.12146610201913,134.12403565107522,136.03682407456958,11932400,TLT
2020-10-30,133.3623504638672,134.8688860353316,133.3623504638672,134.5980417950591,13095400,TLT
2020-11-02,134.36131286621094,134.87815283285028,134.14949341969373,134.46298206344065,10810500,TLT
2020-11-03,133.58180236816406,133.85292450345983,133.0564814143005,133.74278719619815,16228700,TLT
2020-11-04,136.4794921875,137.40302176901548,136.02195499386906,136.9539656265013,21570800,TLT
2020-11-05,136.71676635742188,137.03873610569678,136.05589061086238,136.9540031419081,18537500,TLT
2020-11-06,135.06455993652344,135.4966669690397,134.6663383281829,135.24248103820457,12408400,TLT
2020-11-09,132.2261199951172,132.30237186464947,131.01451941778797,132.1498681255849,23245000,TLT
2020-11-10,131.4635772705078,132.01430246269018,131.1416076901024,131.29412435971543,12561000,TLT
2020-11-11,131.9381103515625,132.1245125163908,131.302651951948,131.3450184309425,5888200,TLT
2020-11-12,134.18333435058594,134.2087516414656,132.7768635176734,132.9717337238936,15999700,TLT
2020-11-13,134.0054168701172,134.29348812668266,133.7935974882139,134.174869789954,7344600,TLT
2020-11-16,133.68344116210938,134.10707990655223,133.53940554041023,133.6410747019794,6310400,TLT
2020-11-17,134.55618286132812,134.85273525721777,134.36978071450028,134.52229743846533,7444600,TLT
2020-11-18,134.94590759277344,135.20009345962885,134.16641374859904,135.08994323402445,10333300,TLT
2020-11-19,135.6406707763672,136.17445981285832,135.42885137184598,135.53900159929475,10637200,TLT
2020-11-20,136.84384155273438,136.86925885408104,135.89489449330176,136.01351287573084,7246800,TLT
2020-11-23,136.21682739257812,136.40322950435444,135.80165670208896,136.25919385951465,11300000,TLT
2020-11-24,134.86123657226562,135.5814280375719,134.7256689905832,135.55601073206097,10891700,TLT
2020-11-25,134.44607543945312,135.48823675462987,134.3952408247493,134.92903013601364,9145800,TLT
2020-11-27,135.75076293945312,135.79312938792216,135.20850601295442,135.23392329635084,4708200,TLT
2020-11-30,135.58135986328125,136.01346676812727,135.3610594217118,135.58982798471482,13071600,TLT
2020-12-01,133.5823974609375,134.63409845548728,132.88691463995548,134.47294936566837,13662800,TLT
2020-12-02,132.52212524414062,133.09885532122848,131.86905258728564,133.0564585944414,12114300,TLT
2020-12-03,133.5908203125,133.85375516124552,132.8020545911169,133.10738617975954,9626500,TLT
2020-12-04,131.63153076171875,132.13193103638017,131.2668362047447,132.04712466903274,12734500,TLT
2020-12-07,132.81900024414062,133.05647889347867,132.46276932851782,132.60696481140198,9316100,TLT
2020-12-08,133.4465789794922,134.06573158537967,133.32783968851317,133.64166084022435,7397200,TLT
2020-12-09,133.00563049316406,133.42970147990422,132.31862462368463,132.77662853667093,7750100,TLT
2020-12-10,134.1844940185547,134.25233396086094,133.01405441874965,133.36179559573728,10025100,TLT
2020-12-11,134.65945434570312,135.18529803110226,134.2777931888291,134.557668546686,8135900,TLT
2020-12-14,134.28623962402344,134.5915710689005,133.25150600202957,133.57380389984752,7535900,TLT
2020-12-15,133.83680725097656,134.33720791400538,133.42121302111454,133.81984078769537,6847500,TLT
2020-12-16,133.4805908203125,133.91313857717822,132.64092558938756,132.80207463850022,9954200,TLT
2020-12-17,133.12730407714844,134.53669060772054,132.81315558942123,134.256510421153,9422700,TLT
2020-12-18,132.7283477783203,133.619828419206,132.60098599812548,133.39907318224942,6505000,TLT
2020-12-21,133.25474548339844,133.58586539685356,132.83023210947545,133.46700217035993,8988200,TLT
2020-12-22,133.94236755371094,134.00180560567887,133.36503596088195,133.77256490612075,7370800,TLT
2020-12-23,133.01695251464844,133.03393666854598,131.98963791833563,132.9744986074614,9266600,TLT
2020-12-24,133.5433807373047,133.6622439364454,133.16981993651748,133.2122609000472,3117100,TLT
2020-12-28,133.60279846191406,133.67920773076813,132.5330298326119,132.77075619467905,7791100,TLT
2020-12-29,133.43295288085938,133.54331747091507,132.75372936964564,132.77919911774393,9030900,TLT
2020-12-30,133.7217254638672,133.74719523230775,133.02551724616853,133.14439343905283,9097300,TLT
2020-12-31,133.91696166992188,134.21412616125747,133.6792352589005,133.68773381615554,7742100,TLT
2021-01-04,133.75559997558594,134.29897629902501,132.90657366051778,133.01695122711294,13152900,TLT
2021-01-05,132.76226806640625,133.25470498511166,132.15946651350413,133.25470498511166,10458100,TLT
2021-01-06,130.03688049316406,130.62271075477128,129.29821874999604,130.5972410003635,22827300,TLT
2021-01-07,128.89065551757812,129.19630544446804,128.4236885521754,128.8736713674424,14651900,TLT
2021-01-08,128.47476196289062,129.01813868283293,127.9144010768218,128.61059642653402,13622500,TLT
2021-01-11,128.26246643066406,128.38132964734848,127.77002940293745,128.20302834476234,8370700,TLT
2021-01-12,128.16055297851562,128.33885425127184,127.29454228463091,128.02470562356962,12186300,TLT
2021-01-13,129.60389709472656,129.9604996446317,128.68695982533816,128.76336910526769,12533300,TLT
2021-01-14,128.3897705078125,129.59538641550134,128.0246824269346,129.54444690540547,14835500,TLT
2021-01-15,128.89915466308594,129.3576230779742,128.60199033234173,129.21329018893326,11624700,TLT
2021-01-19,129.31521606445312,129.3576699778245,128.63599231585786,128.72938574322865,9575600,TLT
2021-01-20,129.44261169433594,129.4595829000354,128.87375242543285,129.04356812337824,5368900,TLT
2021-01-21,128.5341339111328,128.8397839992864,128.28792190225903,128.5765878313159,8162700,TLT
2021-01-22,128.95016479492188,129.06052944399062,128.55960685672775,128.92469503320464,9507200,TLT
2021-01-25,130.46990966796875,130.48689382656866,129.59541334927133,129.69729239063656,8712600,TLT
2021-01-26,130.2237091064453,130.41049600210224,129.83315115503945,129.98598268563072,7690300,TLT
2021-01-27,130.55482482910156,131.17461062403456,130.35105377982373,130.8095354019194,7895200,TLT
2021-01-28,129.83309936523438,130.29158081900383,129.1878440454295,130.24062835905255,10667800,TLT
2021-01-29,129.05198669433594,129.46801421001987,128.45767092558182,128.5595499273362,14965900,TLT
2021-02-01,129.20159912109375,129.50760342729106,128.76809842486892,128.91259865694386,8165500,TLT
2021-02-02,128.36859130859375,128.42808530003728,127.94358605208151,128.1305894025574,9177500,TLT
2021-02-03,127.2295913696289,128.0031041952597,127.14459808436852,127.86709937468282,9633100,TLT
2021-02-04,126.88961029052734,127.06811826412667,126.48160874104585,126.78761314569081,8262600,TLT
2021-02-05,125.82707977294922,127.13610348186523,125.81858433540745,126.73659742513028,10258900,TLT
2021-02-08,126.37954711914062,126.87255473514722,125.83554095150063,126.05655196875227,11574800,TLT
2021-02-09,126.47306060791016,127.2210740221266,126.36256805908734,126.8385718789955,5218300,TLT
2021-02-10,127.31462097167969,127.31462097167969,126.77061455974707,126.88961555704059,8079800,TLT
2021-02-11,126.61762237548828,127.32311996979035,126.4391143894902,127.22961825715066,11962700,TLT
2021-02-12,125.0450668334961,125.86957819892437,124.97706442530135,125.54657000253259,14088400,TLT
2021-02-16,123.14102172851562,123.81253731265879,122.9625267799125,123.43853060302939,17789100,TLT
2021-02-17,123.92304992675781,124.42456607957911,123.2345433589774,124.05905474684947,11199100,TLT
2021-02-18,123.42154693603516,123.76155898679313,122.67354636463467,122.92004375256737,10755300,TLT
2021-02-19,121.781005859375,122.6735194629574,121.42400301196818,122.45250843589791,12741700,TLT
2021-02-22,120.8544921875,122.18051952301066,120.46349460290436,121.57700633357193,13203900,TLT
2021-02-23,120.50601959228516,121.12652376660995,119.97050870518994,120.2935169190104,12658500,TLT
2021-02-24,119.71554565429688,120.00454628032207,118.28753340560394,118.44903757018818,17363100,TLT
2021-02-25,117.76044464111328,118.9334632385032,116.11993066198607,118.59346423903418,52621700,TLT
2021-02-26,121.65350341796875,121.80651205848456,118.72946510717384,119.65598644609452,45423300,TLT
2021-03-01,120.04678344726562,120.34465036659907,119.22127991330333,119.7063752415194,22048000,TLT
2021-03-02,120.0552978515625,120.10635778204642,119.39147979805107,119.48509399918497,12482200,TLT
2021-03-03,118.75323486328125,119.27236593131336,118.08942962687868,118.61707934264896,19763700,TLT
2021-03-04,117.98727416992188,119.09362022563988,117.40857767090175,118.82980194016072,22366600,TLT
2021-03-05,118.21710205078125,118.58304033235791,117.43415255429076,117.58733239706855,20598000,TLT
